UNIQUE_ID,MONTH,AGE,GENDER,OFFENCE,OUTCOME,LENGTH,SERIOUSNESS,PREV_CONVICTIONS,APO_GREATER_HARM_1,APO_GREATER_HARM_2,APO_GREATER_HARM_3,APO_LESSER_HARM_1,APO_HIGHER_CULP_STAT_1,APO_HIGHER_CULP_STAT_2,APO_HIGHER_CULP_STAT_3,APO_HIGHER_CULP_STAT_4,APO_HIGHER_CULP_OTHER_1,APO_HIGHER_CULP_OTHER_2,APO_HIGHER_CULP_OTHER_3,APO_HIGHER_CULP_OTHER_4,APO_HIGHER_CULP_OTHER_5,APO_HIGHER_CULP_OTHER_6,APO_HIGHER_CULP_OTHER_7,APO_LOWER_CULP_1,APO_LOWER_CULP_2,APO_LOWER_CULP_3,APO_LOWER_CULP_4,APO_LOWER_CULP_5,APO_INCREASING_SER_STAT_1,APO_INCREASING_SER_STAT_2,APO_INCREASING_SER_STAT_NONE,APO_INCREASING_SER_OTHER_1,APO_INCREASING_SER_OTHER_2,APO_INCREASING_SER_OTHER_3,APO_INCREASING_SER_OTHER_4,APO_INCREASING_SER_OTHER_5,APO_INCREASING_SER_OTHER_6,APO_INCREASING_SER_OTHER_7,APO_INCREASING_SER_OTHER_8,APO_INCREASING_SER_OTHER_9,APO_INCREASING_SER_OTHER_10,APO_INCREASING_SER_OTHER_11,APO_INCREASING_SER_OTHER_12,APO_INCREASING_SER_OTHER_13,APO_INCREASING_SER_OTHER_14,APO_INCREASING_SER_OTHER_15,APO_INCREASING_SER_OTHER_16,APO_INCREASING_SER_OTHER_17,APO_INCREASING_SER_OTHER_18,APO_INCREASING_SER_OTHER_NONE,APO_REDUCING_SER_1,APO_REDUCING_SER_2,APO_REDUCING_SER_3,APO_REDUCING_SER_4,APO_REDUCING_SER_5,APO_REDUCING_SER_6,APO_REDUCING_SER_7,APO_REDUCING_SER_8,APO_REDUCING_SER_9,APO_REDUCING_SER_10,APO_REDUCING_SER_11,APO_REDUCING_SER_NONE,GUILT_IND_POLICE,GP_STAGE,GP_DISCOUNT,GP_FIRST_OPP,APO_SECTION29_OFFENCE
sc-apo-131234-008151,November,25 to 34,Male,S.20,Immediate custody,Over 18 months and up to 3 years,Not answered,None,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008147,November,35 to 44,Male,Other assault and public order,Discharge,-,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33% or more,Yes,Not Answered
sc-apo-131234-008093,November,35 to 44,Male,S.20,Immediate custody,Over 12 months and up to 18 months,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,Excessive self defence,-,-,None stated,Location,-,-,Offence against those in public sector/service to public,Presence of others,-,-,-,-,Attempt to conceal/dispose of evidence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,Not Answered,Not Answered
sc-apo-131234-008088,November,35 to 44,Male,S.47,Immediate custody,Over 12 months and up to 18 months,Not answered,Not answered,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,Not Answered,Not Answered
sc-apo-131234-008124,November,25 to 34,Male,S.47,Immediate custody,Over 12 months and up to 18 months,2,Not answered,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,On going effect on victim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008156,November,Over 54,Male,Harassment,Immediate custody,Over 12 months and up to 18 months,No existing guideline,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,Offence against those in public sector/service to public,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008105,November,18 to 24,Male,S.47,Immediate custody,Over 12 months and up to 18 months,1,None,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,Presence of others,-,-,Failure to comply with current court orders,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008155,November,45 to 54,Male,S.47,Immediate custody,Over 6 months to less than 12,2,1 to 3,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",25%,Not Answered,Not Answered
sc-apo-131234-008094,November,35 to 44,Male,Affray,Immediate custody,Over 12 months and up to 18 months,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-131234-008121,November,25 to 34,Male,S.47,Immediate custody,Over 18 months and up to 3 years,1,4 to 9,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,-,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,Intention to cause more serious harm,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008153,November,18 to 24,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008800,November,18 to 24,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,4 to 9,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,Gratuitous degradation,Victim compelled to leave home (domestic violence in particular),-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,20%,No,No
sc-apo-131234-008798,December,18 to 24,Male,Common assault,SSO,-,3,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,-,-,On going effect on victim,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,Abuse of power/trust,-,-,Established evidence of community impact,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,Isolated incident,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008796,November,25 to 34,Male,S.47,SSO,-,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",25%,No,Not Answered
sc-apo-131234-008822,November,18 to 24,Male,Common assault,Immediate custody,Up to 3 months,2,1 to 3,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,Failure to comply with current court orders,-,-,-,-,-,-,-,-,-,-,-,-,Single blow,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008791,November,18 to 24,Male,S.20,SSO,-,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,-,-,-,-,None stated,Location,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,Not Answered,Not Answered,Not Answered,No
sc-apo-131234-008806,November,25 to 34,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,4 to 9,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,-,-,-,-,-,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",33%,Yes,No
sc-apo-131234-008785,November,45 to 54,Male,Common assault,Immediate custody,Over 3 months and up to 6 months,Not answered,4 to 9,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,Failure to comply with current court orders,-,-,-,Offender was under the influence of alcohol/drugs,-,-,Previous violence/threats,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",17%,Yes,Not Answered
sc-apo-131234-008765,November,25 to 34,Male,S.47,Immediate custody,12 months,2,4 to 9,-,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,Offence committed on bail,-,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,Abuse of power/trust,-,Previous violence/threats,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008813,November,35 to 44,Male,Common assault,SSO,-,3,1 to 3,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Single blow,-,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",Not Answered,Not Answered,Not Answered
sc-apo-131234-008809,November,25 to 34,Male,S.20,Immediate custody,Over 18 months and up to 3 years,1,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008771,November,25 to 34,Male,S.47,Immediate custody,Over 3 months and up to 6 months,2,Not answered,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,Single blow,Remorse,-,-,-,Isolated incident,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,No
sc-apo-131234-008810,November,18 to 24,Male,S.18,Immediate custody,Over 10 years and less than life,1,4 to 9,Injury/fear of injury which is serious in context of the offence,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,Previous relevant convictions,Offence committed on bail,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,Not Answered,Not Answered,Not Answered,Not Answered
sc-apo-131234-008683,November,Over 54,Male,S.47,SSO,-,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,Isolated incident,-,-,-,-,-,No,After the PCMH but before the day of trial,33%,Yes,Not Answered
sc-apo-131234-008642,November,25 to 34,Male,S.20,Immediate custody,Over 3 months and up to 6 months,2,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Single blow,-,-,-,-,-,-,-,-,-,-,No,Not Asked,Not Asked,Not Asked,Not Answered
sc-apo-131234-008682,November,25 to 34,Male,Affray,SSO,-,No existing guideline,1 to 3,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,-,On licence,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,Steps taken to prevent reporting/assisting prosecution,TIC's,-,-,-,-,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,-,-,-,No,"On, or after, the day of trial",10%,No,Not Asked
sc-apo-131234-008681,November,25 to 34,Male,Common assault,Discharge,-,2,None,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,Subordinate role in group or gang,-,-,-,-,-,-,None stated,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008640,November,35 to 44,Male,Common assault,CO,-,1,None,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,Leading role in group or gang,-,-,-,-,-,-,-,-,None stated,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008679,November,25 to 34,Male,Common assault,CO,-,1,None,Injury/fear of injury which is serious in context of the offence,Victim particularly vulnerable,Sustained or repeated assault on same person,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,Not Answered,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008614,September,25 to 34,Male,S.4 POA,Discharge,-,No existing guideline,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,Lack of premeditation,Mental disorder/learning disability where linked to the,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Isolated incident,-,-,Mental disorder/learning disability where not linked to the,-,-,Not Answered,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008805,November,25 to 34,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,None,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,Single blow,Remorse,-,-,-,Isolated incident,-,-,-,-,-,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008781,November,25 to 34,Male,S.47,Immediate custody,Over 3 months and up to 6 months,2,1 to 3,-,-,-,Injury/ fear of injury which is less serious in context of t,-,-,-,-,-,Threatened/actual use of weapon/equivalent,Intention to cause more serious harm,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,Offence against those in public sector/service to public,-,-,-,Failure to comply with current court orders,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,Mental disorder/learning disability where not linked to the,-,-,Don't know,"Up to, or at, the PCMH",25%,No,Not Answered
sc-apo-131234-008812,November,18 to 24,Male,Affray,SSO,-,No existing guideline,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,Deliberately causes more harm than necessary,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,Failure to comply with current court orders,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Yes,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-131234-008797,November,25 to 34,Female,S.20,Immediate custody,Over 6 months to less than 12,2,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008815,November,25 to 34,Male,S.20,SSO,-,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,Timing,On going effect on victim,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,Single blow,Remorse,Good character/exemplary conduct,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008833,November,25 to 34,Male,S.20,SSO,-,2,None,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,-,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,Good character/exemplary conduct,-,-,Isolated incident,-,-,-,-,-,Don't know,"Up to, or at, the PCMH",25%,No,Not Answered
sc-apo-131234-008766,November,45 to 54,Male,S.20,Immediate custody,Over 6 months to less than 12,2,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008782,November,18 to 24,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008827,November,18 to 24,Male,S.20,Immediate custody,Over 12 months and up to 18 months,2,1 to 3,-,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,On going effect on victim,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,Yes,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008778,November,35 to 44,Male,S.20,Immediate custody,Over 6 months to less than 12,2,1 to 3,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008779,November,18 to 24,Male,Affray,CO,-,No existing guideline,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",33%,Yes,Not Asked
sc-apo-131234-008769,November,35 to 44,Female,S.20,SSO,-,1,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,Isolated incident,-,Lapse of time not fault of offender,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008808,November,35 to 44,Male,Affray,Immediate custody,Over 6 months to less than 12,No existing guideline,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Not Answered,"Up to, or at, the PCMH",25%,No,Not Asked
sc-apo-131234-008777,November,18 to 24,Male,S.47,Immediate custody,Over 12 months and up to 18 months,1,1 to 3,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,Presence of others,-,-,-,On licence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,Don't know,"Up to, or at, the PCMH",25%,No,No
sc-apo-131234-008784,November,35 to 44,Male,Common assault,Immediate custody,Over 3 months and up to 6 months,1,4 to 9,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008794,November,25 to 34,Male,S.20,Immediate custody,Over 6 months to less than 12,2,1 to 3,Injury/fear of injury which is serious in context of the offence,-,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,Lack of premeditation,-,-,Previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,Remorse,-,-,-,-,-,-,-,-,-,No,"Up to, or at, the PCMH",33%,Yes,Not Answered
sc-apo-131234-008811,November,18 to 24,Male,Harassment,SSO,-,Not answered,None,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No previous relevant convictions,-,Remorse,-,Determination/demonstration to address addiction/behaviour,-,-,-,-,Mental disorder/learning disability where not linked to the,-,-,Not Answered,"Up to, or at, the PCMH",30%,Yes,Not Answered
sc-apo-131234-008807,November,25 to 34,Male,S.20,Immediate custody,Over 18 months and up to 3 years,Not answered,None,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,-,-,-,-,-,-,-,-,-,-,None stated,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,"On, or after, the day of trial",10%,No,Not Answered
sc-apo-131234-008801,November,18 to 24,Male,S.18,Immediate custody,Over 5 years and up to 10 years,1,4 to 9,-,-,Sustained or repeated assault on same person,None stated,-,-,-,-,Significant degree of premeditation,Threatened/actual use of weapon/equivalent,-,-,-,Leading role in group or gang,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,-,On going effect on victim,-,-,Gratuitous degradation,Victim compelled to leave home (domestic violence in particular),-,-,-,-,Offender was under the influence of alcohol/drugs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No Factors stated,No,After the PCMH but before the day of trial,20%,No,No
sc-apo-131234-008836,November,35 to 44,Male,S.47,Immediate custody,Over 12 months and up to 18 months,1,Not answered,-,Victim particularly vulnerable,-,None stated,-,-,-,-,-,Threatened/actual use of weapon/equivalent,-,-,Targeting of vulnerable victim(s),-,-,-,-,-,-,-,Previous relevant convictions,-,-,Location,Timing,-,-,Presence of others,-,-,-,-,-,-,Offender was under the influence of alcohol/drugs,Abuse of power/trust,-,-,Established evidence of community impact,-,-,-,No previous relevant convictions,-,-,-,-,-,-,-,-,-,-,-,No,"On, or after, the day of trial",15%,No,Not Answered
